,time,sst_4270,sst_4360,sst_4216,sst_4339,sst_34320,,4270,4360,4216,4339,34320
875,1922/12/1,1.421500072,3.116823673,-0.294000015,-1.369375058,-1.712888983,,,,,,
876,1923/1/1,1.009750037,2.364117773,-0.794250041,-1.632375062,-1.810000102,,,,,,
877,1923/2/1,1.121000048,2.086882477,-0.949750051,-1.598250084,-1.81855566,,,,,,
878,1923/3/1,0.842250038,1.864529488,-0.735250041,-1.487500064,-1.816222297,,,,,,
879,1923/4/1,1.032125033,1.722117708,-0.062250002,-1.420000076,-1.795000103,,,,,,
880,1923/5/1,1.749625064,2.556411913,0.65275003,-1.273250062,-1.788333416,,,,,,
881,1923/6/1,3.246375114,4.197294347,2.231000155,-0.827875033,-1.73866676,,,,,,
882,1923/7/1,4.745500147,5.904235601,3.714750111,0.229625009,-1.316888955,,,,,,
883,1923/8/1,5.177375257,6.79388265,4.806500196,1.050375037,-0.931333365,,,,,,
884,1923/9/1,4.240375161,5.454059082,3.798750162,0.624500027,-0.880222251,,,,,,
885,1923/10/1,3.291250139,4.12482371,1.910250068,-0.116250008,-1.389111174,,,,,,
886,1923/11/1,2.179625109,3.925176592,0.847750038,-0.743500027,-1.690555612,,,,,,
887,1923/12/1,1.327125076,2.965588345,-0.257250007,-1.30900006,-1.735000067,,,,,,
888,1924/1/1,1.379125062,2.810235423,-0.876250029,-1.463500053,-1.811666754,,,,,,
889,1924/2/1,1.37187507,2.319941268,-1.168500036,-1.635375053,-1.81722233,,,,,,
890,1924/3/1,1.30975005,1.594117729,-1.051000059,-1.612875082,-1.818555633,,,,,,
891,1924/4/1,1.496250108,1.467235348,-0.382750019,-1.470125057,-1.807111197,,,,,,
892,1924/5/1,2.107125103,2.158411906,0.471500015,-1.157000039,-1.760000083,,,,,,
893,1924/6/1,3.489625216,4.058411921,2.029500127,-0.499500025,-1.68333341,,,,,,
894,1924/7/1,4.977375269,5.901412066,3.730750203,0.741625022,-1.074777828,,,,,,
895,1924/8/1,5.051750243,6.742294508,4.862750292,1.457500055,-0.721777818,,,,,,
896,1924/9/1,4.172625214,5.597529664,4.050250053,0.584125027,-0.877333383,,,,,,
897,1924/10/1,2.884125084,4.321176599,2.151000142,0.155375005,-1.250555608,,,,,,
898,1924/11/1,2.153500125,3.589000141,0.676000036,-0.921125036,-1.550555627,,,,,,
899,1924/12/1,1.237500045,2.912176623,-0.296000011,-1.414000064,-1.695222312,,,,,,
900,1925/1/1,0.881375043,2.163470671,-0.862750024,-1.438125089,-1.746666749,,,,,,
901,1925/2/1,0.787500021,1.783588328,-1.162250072,-1.428875074,-1.748555634,,,,,,
902,1925/3/1,0.647750037,1.351353015,-1.162250072,-1.570375115,-1.776555631,,,,,,
903,1925/4/1,0.383375028,1.103411841,-0.67550005,-1.259500045,-1.76666677,,,,,,
904,1925/5/1,1.17525005,1.878235387,0.207000008,-0.883250044,-1.710222284,,,,,,
905,1925/6/1,2.604375139,3.742647206,1.521750063,-0.140125004,-1.496888955,,,,,,
906,1925/7/1,3.666625172,5.187353218,3.008250177,1.291125074,-0.936777817,,,,,,
907,1925/8/1,4.249250174,5.794941425,3.79275012,1.44537507,-0.707888933,,,,,,
908,1925/9/1,3.75450018,5.096823776,3.117000163,0.799125031,-0.793666694,,,,,,
909,1925/10/1,3.348750144,4.159941379,1.964000076,0.00475,-1.076888932,,,,,,
910,1925/11/1,2.76650016,4.087294326,0.68150004,-0.680375039,-1.518000073,,,,,,
911,1925/12/1,2.380250126,3.315764848,-0.279500019,-1.386750057,-1.699222287,,,,,,
912,1926/1/1,2.144625098,2.777294222,-0.893500045,-1.437500067,-1.795111193,,,,,,
913,1926/2/1,1.419875041,2.148882468,-1.164000034,-1.434500061,-1.805555648,,,,,,
914,1926/3/1,1.130250052,1.430411837,-1.05050008,-1.546875067,-1.817888962,,,,,,
915,1926/4/1,1.578125052,1.424411824,-0.361750014,-1.427375063,-1.798111214,,,,,,
916,1926/5/1,2.134125069,2.682176608,0.750250041,-1.043500072,-1.758111199,,,,,,
917,1926/6/1,3.547500163,4.276000233,2.20600009,-0.449375022,-1.718111184,,,,,,
918,1926/7/1,4.586375266,5.717882661,3.342750132,0.443750025,-1.320333395,,,,,,
919,1926/8/1,4.924000263,6.714294406,4.197000265,1.239375047,-0.946111153,,,,,,
920,1926/9/1,4.456250191,5.738000281,3.206000149,0.615500029,-0.891111152,,,,,,
921,1926/10/1,3.562750131,4.184764918,1.985750109,-0.404625026,-1.284222298,,,,,,
922,1926/11/1,2.026000097,3.944117869,0.602750041,-0.843750043,-1.595888972,,,,,,
923,1926/12/1,1.273750048,3.178470696,-0.284750011,-1.32637506,-1.723000063,,,,,,
924,1927/1/1,0.928000038,2.345647172,-0.818750039,-1.467125066,-1.813888974,,,,,,
925,1927/2/1,0.640875043,2.339176555,-1.005250037,-1.48687508,-1.83644455,,,,,,
926,1927/3/1,0.939000048,1.614588321,-0.739500031,-1.572750069,-1.829000076,,,,,,
927,1927/4/1,1.155625068,1.46900006,-0.067250004,-1.432250068,-1.807666752,,,,,,
928,1927/5/1,1.788875096,1.850176568,0.594000034,-1.19450007,-1.785555654,,,,,,
929,1927/6/1,3.522375107,3.798353132,1.825750053,-0.579500042,-1.73166675,,,,,,
930,1927/7/1,4.35400027,5.230294368,3.411750197,0.92087505,-1.145777828,,,,,,
931,1927/8/1,4.83975023,6.404118005,4.675750256,1.617125079,-0.704444483,,,,,,
932,1927/9/1,3.861500233,5.368353171,4.201000214,1.243375078,-0.874777819,,,,,,
933,1927/10/1,3.146000117,4.039823728,2.37075007,0.137500008,-1.500444518,,,,,,
934,1927/11/1,1.698750071,3.394882483,0.811000034,-0.853375051,-1.702000048,,,,,,
935,1927/12/1,1.157000063,2.511411905,-0.253500013,-1.421000056,-1.761888981,,,,,,
936,1928/1/1,0.796125035,2.18282364,-0.694750026,-1.39500007,-1.825000114,,,,,,
937,1928/2/1,0.51950004,1.988411867,-0.787250042,-1.429750055,-1.832555665,,,,,,
938,1928/3/1,0.786375044,1.892705969,-0.554750025,-1.499250084,-1.840222306,,,,,,
939,1928/4/1,1.152875051,1.747941251,0.391000018,-1.384000055,-1.821111189,,,,,,
940,1928/5/1,2.377125099,2.5820001,1.08950007,-1.368125059,-1.799444516,,,,,,
941,1928/6/1,4.050625205,4.445294268,2.543000162,-0.830875025,-1.741444535,,,,,,
942,1928/7/1,5.272500217,6.021353203,4.338500261,0.611500028,-1.170333399,,,,,,
943,1928/8/1,5.135000288,6.374529754,5.23900032,1.117125057,-0.849666713,,,,,,
944,1928/9/1,4.659625262,5.898882642,4.534000397,0.856250055,-0.858333369,,,,,,
945,1928/10/1,3.772625148,4.487000185,2.517750144,0.091125006,-1.415888945,,,,,,
946,1928/11/1,1.909375086,3.856294295,0.72450003,-0.64137502,-1.653777864,,,,,,
947,1928/12/1,1.456250057,3.310000181,-0.273500014,-1.291625056,-1.733666738,,,,,,
948,1929/1/1,1.562000051,2.974058951,-0.761750028,-1.436250076,-1.803444531,,,,,,
949,1929/2/1,1.555625081,2.740882463,-0.959250033,-1.441000074,-1.811333444,,,,,,
950,1929/3/1,1.420125075,1.916000095,-0.766000047,-1.48762507,-1.82066675,,,,,,
951,1929/4/1,2.093125105,2.133294205,-0.049750001,-1.328500062,-1.782888982,,,,,,
952,1929/5/1,2.322125092,2.527588362,0.888250023,-1.182000071,-1.748000079,,,,,,
953,1929/6/1,3.43625015,4.190706085,2.252750069,-0.459500035,-1.655777852,,,,,,
954,1929/7/1,4.533625215,5.617647325,3.642750204,0.588750023,-1.164666726,,,,,,
955,1929/8/1,5.065250218,6.187117913,4.517750144,0.630250037,-0.846111166,,,,,,
956,1929/9/1,4.159125209,5.500412015,3.616500139,0.642500039,-0.758000029,,,,,,
957,1929/10/1,3.421625137,4.550294329,2.04275009,0.104125007,-1.277444522,,,,,,
958,1929/11/1,2.299000129,3.751117818,0.505250022,-0.769875035,-1.618333432,,,,,,
959,1929/12/1,1.216250055,3.296882517,-0.217250008,-1.271875069,-1.707777858,,,,,,
960,1930/1/1,0.969250046,2.538588373,-0.620250016,-1.343500063,-1.760333419,,,,,,
961,1930/2/1,0.964375045,2.508882486,-0.730500042,-1.348500058,-1.757222308,,,,,,
962,1930/3/1,1.149625048,1.983705968,-0.501500025,-1.577000082,-1.799111207,,,,,,
963,1930/4/1,1.242250063,1.701823639,0.412000023,-1.560875081,-1.805222313,,,,,,
964,1930/5/1,1.868500054,2.355882452,0.77700004,-1.19625007,-1.727000064,,,,,,
965,1930/6/1,3.002125114,3.794353127,1.563500077,-0.357375015,-1.575000087,,,,,,
966,1930/7/1,4.481000155,5.756117821,3.257750154,1.224625066,-0.946555608,,,,,,
967,1930/8/1,4.489000291,6.568117927,4.496500134,1.932250053,-0.530222244,,,,,,
968,1930/9/1,4.347500294,5.855823797,4.046250224,1.464125082,-0.646666697,,,,,,
969,1930/10/1,3.587000132,4.336235481,2.229000092,0.026500002,-0.901444481,,,,,,
970,1930/11/1,1.923000075,3.330353078,0.747500047,-0.923000041,-1.361111177,,,,,,
971,1930/12/1,1.160625048,2.438823658,-0.271500006,-1.380375057,-1.669111199,,,,,,
972,1931/1/1,1.03887504,2.419117766,-0.858000025,-1.41625008,-1.782000091,,,,,,
973,1931/2/1,0.832000037,2.00958832,-1.134250045,-1.422250077,-1.793666773,,,,,,
974,1931/3/1,0.677750031,0.98911768,-1.039000034,-1.483500078,-1.810222308,,,,,,
975,1931/4/1,0.770375031,0.882470642,-0.352750011,-1.419500068,-1.791111204,,,,,,
976,1931/5/1,1.466875084,2.118058892,0.801000044,-1.020250041,-1.736666746,,,,,,
977,1931/6/1,2.665500119,3.529823668,1.971500099,-0.548125029,-1.553444518,,,,,,
978,1931/7/1,3.943625122,5.04435312,3.534500122,0.751750037,-1.071000053,,,,,,
979,1931/8/1,4.233750135,6.314412033,4.370250225,1.894750103,-0.798000046,,,,,,
980,1931/9/1,4.51437524,6.166235531,4.210250258,1.348375052,-0.812000031,,,,,,
981,1931/10/1,3.044500127,4.483353152,2.235250056,0.198500007,-1.238111165,,,,,,
982,1931/11/1,1.746875063,3.778176616,0.693000033,-0.676500032,-1.560000075,,,,,,
983,1931/12/1,1.315500036,3.312529599,-0.230500013,-1.321750037,-1.715555628,,,,,,
984,1932/1/1,0.891625054,2.894823684,-0.760500044,-1.477500074,-1.79500009,,,,,,
985,1932/2/1,1.270500056,2.595117765,-0.939750046,-1.635125078,-1.809000095,,,,,,
986,1932/3/1,1.202250063,1.922764756,-0.736250028,-1.755375072,-1.825555656,,,,,,
987,1932/4/1,1.393125065,1.589764787,0.001499999,-1.615000062,-1.811444534,,,,,,
988,1932/5/1,1.48937507,2.127176565,0.959500059,-1.348625071,-1.788000094,,,,,,
989,1932/6/1,3.133375108,4.079764899,2.364250124,-0.830750038,-1.750888957,,,,,,
990,1932/7/1,4.158500135,5.441529709,3.801750183,0.545250012,-1.285333408,,,,,,
991,1932/8/1,3.943625182,5.7929415,4.359000325,2.196000084,-0.816888947,,,,,,
992,1932/9/1,3.733875126,4.844353171,4.104750216,1.276250049,-0.4736667,,,,,,
993,1932/10/1,3.150500134,4.078706068,2.602000117,0.535875016,-0.80722226,,,,,,
994,1932/11/1,1.736250073,3.639117844,1.009750038,-0.700500042,-1.374444498,,,,,,
995,1932/12/1,0.927000029,2.608000152,-0.259000007,-1.323750056,-1.685000075,,,,,,
996,1933/1/1,0.79275003,2.518235417,-0.857000053,-1.421625085,-1.784555647,,,,,,
997,1933/2/1,0.956125062,1.844411833,-1.142250061,-1.539750047,-1.79155567,,,,,,
998,1933/3/1,0.933125047,1.408941213,-1.03975004,-1.587625079,-1.785222305,,,,,,
999,1933/4/1,1.077375077,1.236470661,-0.343000017,-1.468625054,-1.753000087,,,,,,
1000,1933/5/1,1.746625088,2.441588354,0.93325004,-1.226875056,-1.75200008,,,,,,
1001,1933/6/1,2.618500128,3.898117816,1.991000116,-0.528500019,-1.66411119,,,,,,
1002,1933/7/1,4.119125217,5.800470899,4.029500186,1.346750081,-1.01922226,,,,,,
1003,1933/8/1,4.52150026,6.322235612,4.880250216,2.313125148,-0.537444464,,,,,,
1004,1933/9/1,3.952625215,5.394882609,3.977750123,1.486125052,-0.353444472,,,,,,
1005,1933/10/1,3.082750142,4.248882546,2.213250101,0.503000023,-0.726222263,,,,,,
1006,1933/11/1,2.305375114,3.884059022,1.029750034,-0.706875039,-1.303111182,,,,,,
1007,1933/12/1,1.691750057,3.334176625,-0.196000011,-1.336125039,-1.66866676,,,,,,
1008,1934/1/1,1.157125048,2.150764825,-0.881500036,-1.45350007,-1.782000078,,,,,,
1009,1934/2/1,0.908000058,1.887941272,-1.167250067,-1.556750067,-1.802888989,,,,,,
1010,1934/3/1,0.686625029,1.376529494,-1.064000055,-1.666000083,-1.821888977,,,,,,
1011,1934/4/1,1.264250062,1.137529472,-0.459000029,-1.535875089,-1.809333417,,,,,,
1012,1934/5/1,1.378625087,1.782647145,0.160750003,-1.273500059,-1.796777858,,,,,,
1013,1934/6/1,3.184250146,3.837176653,1.419000089,-0.848500044,-1.749000086,,,,,,
1014,1934/7/1,4.612750173,5.975706171,3.829000235,0.856375042,-1.22500005,,,,,,
1015,1934/8/1,4.75587526,6.613588558,4.54700017,1.740250051,-0.867555601,,,,,,
1016,1934/9/1,3.781250179,5.507294318,3.713500202,1.554625079,-1.249222272,,,,,,
1017,1934/10/1,2.663375139,4.089706056,1.926000088,0.635750019,-1.808222334,,,,,,
1018,1934/11/1,1.877875097,3.434411946,0.705250025,-0.849125052,-1.779222303,,,,,,
1019,1934/12/1,0.900250027,2.830000141,-0.273000021,-1.364125066,-1.749889003,,,,,,
1020,1935/1/1,1.028000061,2.92805894,-0.870250046,-1.429375075,-1.79944453,,,,,,
1021,1935/2/1,0.714000033,1.910470714,-1.161000043,-1.469125062,-1.802777873,,,,,,
1022,1935/3/1,0.63237504,1.546529467,-1.078500032,-1.656500056,-1.815888988,,,,,,
1023,1935/4/1,1.108625058,1.455176532,-0.434750021,-1.384125061,-1.784000119,,,,,,
1024,1935/5/1,1.702750064,2.5921766,0.717000037,-1.160500061,-1.774333424,,,,,,
1025,1935/6/1,2.780250162,4.190764918,2.382750094,-0.571125034,-1.702222308,,,,,,
1026,1935/7/1,4.092125118,5.284294353,3.624000192,0.830500036,-1.109111163,,,,,,
1027,1935/8/1,4.592000157,6.284412075,4.596500158,1.433000058,-0.846333377,,,,,,
1028,1935/9/1,4.382625222,5.940176683,4.275250077,1.438000083,-0.908888931,,,,,,
1029,1935/10/1,3.656125128,4.816941373,2.290250063,0.989000063,-1.327666733,,,,,,
1030,1935/11/1,1.79650005,4.262529598,0.894000039,-0.252875017,-1.587000092,,,,,,
1031,1935/12/1,1.547375053,3.376588401,-0.227250014,-1.194000069,-1.703888973,,,,,,
1032,1936/1/1,1.793875091,2.708353099,-0.779000044,-1.362625062,-1.770888978,,,,,,
1033,1936/2/1,1.714375064,2.591647187,-0.990500048,-1.350125059,-1.777111173,,,,,,
1034,1936/3/1,1.214750044,1.742000066,-0.809500039,-1.447625056,-1.795444528,,,,,,
1035,1936/4/1,1.262625068,1.227058902,-0.107250002,-1.284375057,-1.756666766,,,,,,
1036,1936/5/1,1.44362507,1.846176589,0.482750025,-1.148500051,-1.741444508,,,,,,
1037,1936/6/1,2.358625084,3.313235444,1.8140001,-0.436375026,-1.645222306,,,,,,
1038,1936/7/1,4.461750209,5.459529694,3.711500168,0.830875024,-1.135777831,,,,,,
1039,1936/8/1,4.826250225,6.331706103,4.666500211,1.862875089,-0.752777817,,,,,,
1040,1936/9/1,4.237500161,5.450706145,3.827750146,1.444375075,-0.77455559,,,,,,
1041,1936/10/1,3.65500021,4.474764964,2.11650008,0.63225003,-0.872111155,,,,,,
1042,1936/11/1,1.999875098,3.829058984,0.66625002,-0.470375026,-1.380222268,,,,,,
1043,1936/12/1,1.179250067,2.555176588,-0.274000011,-1.257375054,-1.673444523,,,,,,
1044,1937/1/1,1.152375065,2.268176566,-0.862500042,-1.392625086,-1.774222294,,,,,,
1045,1937/2/1,1.172750045,1.88182363,-1.171750039,-1.401500084,-1.789000087,,,,,,
1046,1937/3/1,1.039750051,1.542882422,-1.165500075,-1.561750084,-1.809444547,,,,,,
1047,1937/4/1,0.828250043,1.179470654,-0.692250043,-1.45075006,-1.820000079,,,,,,
1048,1937/5/1,1.23175006,1.855647126,0.210250007,-1.394625053,-1.802222305,,,,,,
1049,1937/6/1,2.729250103,3.545588409,1.695750087,-0.87212504,-1.755888965,,,,,,
1050,1937/7/1,4.304125249,5.118294351,3.599750102,0.648625037,-1.251000047,,,,,,
1051,1937/8/1,4.4321253,5.645764898,4.431000352,1.489000067,-0.839333381,,,,,,
1052,1937/9/1,3.639250189,5.260706116,3.836000085,1.117125049,-1.026333375,,,,,,
1053,1937/10/1,2.97737512,4.371235497,2.036500067,0.464375024,-1.567555626,,,,,,
1054,1937/11/1,2.182750106,3.74194134,0.743500039,-0.691500039,-1.68911118,,,,,,
1055,1937/12/1,1.471500047,2.812470724,-0.231250012,-1.415125072,-1.728000098,,,,,,
1056,1938/1/1,1.152375055,2.456294253,-0.873000056,-1.477500059,-1.792888972,,,,,,
1057,1938/2/1,0.953250051,2.139941263,-1.172250032,-1.575250112,-1.799555646,,,,,,
1058,1938/3/1,1.008750048,1.551411822,-1.165000051,-1.692125097,-1.811333431,,,,,,
1059,1938/4/1,1.01750005,1.16794123,-0.709000036,-1.574375063,-1.788111197,,,,,,
1060,1938/5/1,1.629750088,1.994117773,-0.061750006,-1.409250051,-1.780333426,,,,,,
1061,1938/6/1,3.178375155,3.599353117,0.97950004,-0.715250046,-1.710555646,,,,,,
1062,1938/7/1,4.216750234,4.847000234,2.684000134,0.658625016,-1.063666724,,,,,,
1063,1938/8/1,4.184625268,5.490000248,3.94900018,1.565375075,-0.746444483,,,,,,
1064,1938/9/1,3.620125175,4.687411953,3.544000208,0.938875049,-0.862000046,,,,,,
1065,1938/10/1,3.015250117,4.259294342,2.123250067,0.642250037,-1.445555621,,,,,,
1066,1938/11/1,1.557250068,3.448235512,0.510750011,-0.406000023,-1.66188897,,,,,,
1067,1938/12/1,1.556000091,3.05270601,-0.33775001,-1.207875062,-1.721888979,,,,,,
1068,1939/1/1,1.63075006,2.563588353,-0.86800006,-1.405000076,-1.783444524,,,,,,
1069,1939/2/1,1.123250045,2.17788246,-1.141000032,-1.364500076,-1.783666743,,,,,,
1070,1939/3/1,0.997500058,1.538882433,-1.039000064,-1.342125058,-1.76777784,,,,,,
1071,1939/4/1,1.332125075,1.384058897,-0.425750032,-1.092625046,-1.712111195,,,,,,
1072,1939/5/1,1.843375094,2.286411878,0.09725001,-0.841375041,-1.604111195,,,,,,
1073,1939/6/1,3.094125152,3.969294282,1.54275009,0.040624994,-1.345333404,,,,,,
1074,1939/7/1,4.475625247,5.476000267,3.450250149,1.477375075,-0.660666698,,,,,,
1075,1939/8/1,4.460250199,6.370000334,4.637750268,2.810500115,-0.227222233,,,,,,
1076,1939/9/1,4.038750201,5.879412006,4.331000209,2.079125091,-0.454888903,,,,,,
1077,1939/10/1,3.222500175,4.365294302,2.497000158,0.896625049,-1.234111177,,,,,,
1078,1939/11/1,2.044000104,3.67858846,0.726000026,-0.275375009,-1.611777862,,,,,,
1079,1939/12/1,1.602125086,3.558117838,-0.239000019,-1.102250062,-1.709222317,,,,,,
1080,1940/1/1,2.066875115,3.188941275,-0.886500046,-1.376875065,-1.778888967,,,,,,
1081,1940/2/1,1.663500093,2.365470674,-1.156750053,-1.366375051,-1.77811118,,,,,,
1082,1940/3/1,1.388625063,1.458647136,-1.015500054,-1.400625065,-1.771777842,,,,,,
1083,1940/4/1,1.70037505,1.578764776,-0.310750011,-1.206250072,-1.738333397,,,,,,
1084,1940/5/1,1.974375099,2.027588353,0.647250026,-0.962000061,-1.707777845,,,,,,
1085,1940/6/1,3.47450012,3.902470806,2.097750068,-0.010124997,-1.524666746,,,,,,
1086,1940/7/1,4.885750234,5.584823861,3.61525017,1.758375078,-0.741111136,,,,,,
1087,1940/8/1,4.599875212,5.724529673,4.224500179,2.070500076,-0.407777793,,,,,,
1088,1940/9/1,3.991375178,5.041882571,3.536500216,1.300000057,-0.668111138,,,,,,
1089,1940/10/1,3.273500174,4.317764885,2.303250074,0.554875031,-1.271444506,,,,,,
1090,1940/11/1,2.266125128,3.985823758,0.839000046,-0.603125028,-1.626222319,,,,,,
1091,1940/12/1,2.141250104,3.722059011,-0.254500011,-1.222250067,-1.710555633,,,,,,
1092,1941/1/1,2.469000116,3.301000132,-0.799750015,-1.343500055,-1.768222306,,,,,,
1093,1941/2/1,1.850875124,2.560529527,-1.093000054,-1.367125072,-1.777777831,,,,,,
1094,1941/3/1,2.004625067,2.584882508,-0.970500052,-1.56037508,-1.800111201,,,,,,
1095,1941/4/1,2.207750067,2.344823648,-0.189000009,-1.51112508,-1.795888993,,,,,,
1096,1941/5/1,2.450875133,2.994882499,0.777750023,-1.308000054,-1.782222311,,,,,,
1097,1941/6/1,3.676750183,4.590764915,2.362250149,-0.681500031,-1.72044452,,,,,,
1098,1941/7/1,5.13662529,6.506000322,3.436500072,1.675250068,-0.929333379,,,,,,
1099,1941/8/1,5.495875299,7.274117947,4.445250273,2.460250184,-0.442777791,,,,,,
1100,1941/9/1,5.700875282,6.725294478,4.312250257,1.622875094,-0.533777806,,,,,,
1101,1941/10/1,4.267500222,4.922588531,2.446500123,0.639500033,-1.128111151,,,,,,
1102,1941/11/1,2.494500116,4.360176661,1.076750055,-0.486875024,-1.55044451,,,,,,
1103,1941/12/1,1.89775008,3.756764903,-0.194750011,-1.179500066,-1.698000073,,,,,,
1104,1942/1/1,2.155125111,3.479294286,-0.767250016,-1.392750047,-1.775777857,,,,,,
1105,1942/2/1,2.02925007,3.07476483,-1.084250063,-1.440375082,-1.783666743,,,,,,
1106,1942/3/1,1.917500079,2.464882495,-0.964750051,-1.611500077,-1.802222305,,,,,,
1107,1942/4/1,2.038875103,2.14270597,-0.185000011,-1.525625058,-1.808777862,,,,,,
1108,1942/5/1,2.435250118,3.100941316,0.759000041,-1.379750066,-1.788333416,,,,,,
1109,1942/6/1,3.579375148,4.374353086,2.345750093,-0.801250027,-1.717555642,,,,,,
1110,1942/7/1,4.660000205,5.356235532,3.48175019,0.748125028,-0.96155559,,,,,,
1111,1942/8/1,4.931000173,6.278353242,4.55275023,1.530875087,-0.628222247,,,,,,
1112,1942/9/1,4.546750247,5.625823778,3.687250137,1.165875033,-0.619444476,,,,,,
1113,1942/10/1,3.426375151,4.128353119,2.004500151,0.193125013,-1.109222253,,,,,,
1114,1942/11/1,2.265125111,3.835353122,0.782250017,-0.697000034,-1.535555628,,,,,,
1115,1942/12/1,2.013000056,3.274647173,-0.172750003,-1.274500076,-1.68666674,,,,,,
1116,1943/1/1,1.804375075,3.043882447,-0.755500048,-1.341375075,-1.763666762,,,,,,
1117,1943/2/1,1.242250063,2.644941253,-1.060750037,-1.355375066,-1.774333384,,,,,,
1118,1943/3/1,1.321125083,2.079529488,-0.941000044,-1.530375056,-1.797111207,,,,,,
1119,1943/4/1,1.197875068,1.515529475,-0.111500002,-1.480000064,-1.797777878,,,,,,
1120,1943/5/1,2.034125075,2.471470724,0.749500029,-1.275125045,-1.768000086,,,,,,
1121,1943/6/1,3.44612515,4.215470798,1.718500078,-0.367000025,-1.616444521,,,,,,
1122,1943/7/1,4.780500233,5.862059144,3.233500183,1.550625086,-0.856333367,,,,,,
1123,1943/8/1,4.90787524,6.351764987,4.237750173,1.898625076,-0.511555576,,,,,,
1124,1943/9/1,4.083125234,5.262647264,3.554000139,1.054625053,-0.688111135,,,,,,
1125,1943/10/1,3.078375161,4.023706114,2.034000099,0.273500009,-1.112444494,,,,,,
1126,1943/11/1,1.849250086,3.423235473,0.627500035,-0.537500018,-1.532222311,,,,,,
1127,1943/12/1,1.605625063,2.986470748,-0.174750003,-1.23675004,-1.683888978,,,,,,
1128,1944/1/1,1.927125104,2.94129427,-0.75425005,-1.345500074,-1.757555644,,,,,,
1129,1944/2/1,1.817125097,2.812176568,-1.080500036,-1.351000071,-1.766111188,,,,,,
1130,1944/3/1,1.55437506,2.085058925,-0.936250046,-1.587250076,-1.771222287,,,,,,
1131,1944/4/1,1.852625102,1.748235358,-0.113500008,-1.54125005,-1.763555646,,,,,,
1132,1944/5/1,2.178625107,2.273470698,0.784250021,-1.341000058,-1.743444509,,,,,,
1133,1944/6/1,3.420250207,3.434529599,1.715250075,-0.325625015,-1.598666734,,,,,,
1134,1944/7/1,4.656000197,5.239176722,3.452500165,1.574625075,-0.840333369,,,,,,
1135,1944/8/1,4.766250193,6.088059173,4.397750139,2.721875101,-0.225333349,,,,,,
1136,1944/9/1,3.925500184,5.101000225,3.886500239,1.567250088,-0.532222252,,,,,,
1137,1944/10/1,3.372125119,4.058941392,2.09675011,0.355875021,-1.150111159,,,,,,
1138,1944/11/1,2.566625118,4.028529574,0.74650003,-0.502125021,-1.560333398,,,,,,
1139,1944/12/1,1.583500072,2.996411906,-0.217750017,-1.273750044,-1.703555624,,,,,,
1140,1945/1/1,1.348125096,2.584941335,-0.72300005,-1.341500066,-1.773222314,,,,,,
1141,1945/2/1,1.597000107,2.649706008,-1.058500037,-1.334375083,-1.782333401,,,,,,
1142,1945/3/1,1.248500057,1.847294208,-0.936250046,-1.372875072,-1.774222294,,,,,,
1143,1945/4/1,1.508250073,1.805764799,-0.119750002,-1.20100005,-1.745222317,,,,,,
1144,1945/5/1,2.019375116,2.088882458,0.785250038,-0.985625041,-1.720111171,,,,,,
1145,1945/6/1,3.041000158,3.536882527,1.752750069,-0.315500019,-1.618777845,,,,,,
1146,1945/7/1,4.507750183,5.220529668,2.994000137,1.135375068,-0.871444474,,,,,,
1147,1945/8/1,4.514875233,5.790412047,4.591500163,1.707125098,-0.440111133,,,,,,
1148,1945/9/1,3.655625254,5.372353231,3.624750197,1.480375066,-0.609666699,,,,,,
1149,1945/10/1,3.141125172,4.525059055,2.026500136,0.407375021,-1.134666721,,,,,,
1150,1945/11/1,1.679000065,3.742529617,0.747750029,-0.620500041,-1.550444523,,,,,,
1151,1945/12/1,1.423125081,3.195058991,-0.191000014,-1.386875063,-1.703666753,,,,,,
1152,1946/1/1,1.614375062,2.821353064,-0.838000044,-1.428125054,-1.786000093,,,,,,
1153,1946/2/1,1.414875075,2.409588354,-1.148000032,-1.433875069,-1.795333425,,,,,,
1154,1946/3/1,1.366500042,1.878000063,-1.047750056,-1.461750068,-1.789000101,,,,,,
1155,1946/4/1,1.060000058,1.555823599,-0.379750021,-1.355625067,-1.771222326,,,,,,
1156,1946/5/1,1.511500075,2.113470693,0.399750008,-1.275125045,-1.756777869,,,,,,
1157,1946/6/1,2.754000127,3.67105897,1.452000052,-0.611375026,-1.675111175,,,,,,
1158,1946/7/1,4.225250244,5.001647346,3.179750144,0.777250038,-1.219222294,,,,,,
1159,1946/8/1,4.010375202,5.501764999,3.770500124,1.587750077,-0.733555582,,,,,,
1160,1946/9/1,3.346250236,5.068823772,3.536000192,1.451500058,-0.643888922,,,,,,
1161,1946/10/1,3.037000149,4.431706078,1.991000146,0.549000033,-1.012666722,,,,,,
1162,1946/11/1,2.138375089,3.895588398,0.793250039,-0.591375031,-1.506111172,,,,,,
1163,1946/12/1,1.443750083,2.918588407,-0.224000011,-1.335000053,-1.707888948,,,,,,
1164,1947/1/1,1.677375101,3.228176657,-0.704000041,-1.430250078,-1.79477787,,,,,,
1165,1947/2/1,1.755375102,2.652058927,-0.801000044,-1.407250084,-1.802666757,,,,,,
1166,1947/3/1,1.449625082,1.944000103,-0.522250019,-1.442875065,-1.801222311,,,,,,
